OBJECTID,Type,Name,NHLE link,Longitude,Latitude
14569,Monument,Highworth circle 470m north east of North Leaze Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016384,-1.722161316,51.66042105
14570,Monument,Two Highworth circles 250m and 325m north of Eastrop Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016385,-1.691166349,51.63687651
14571,Monument,Four Highworth circles 150m north east of Pickett's Copse,https://historicengland.org.uk/listing/the-list/list-entry/1016386,-1.71357319,51.61460786
14572,Monument,Two Highworth circles 600m south east of North Leaze Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016387,-1.718982122,51.65318453
14573,Monument,Four Highworth circles east of North Leaze Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016388,-1.723236909,51.65709683
14574,Monument,Highworth circle 200m south east of Common Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016389,-1.695249534,51.6356194
14575,Monument,Highworth circle 200m north east of Common Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016390,-1.694633511,51.63698447
14576,Monument,Linear boundary earthwork west of Liddington Castle,https://historicengland.org.uk/listing/the-list/list-entry/1016391,-1.703403258,51.51511088
14577,Monument,Medieval shieling on south bank of White Lyne 130m WSW of confluence with Little Hare Grain,https://historicengland.org.uk/listing/the-list/list-entry/1016392,-2.669538113,55.11650958
14578,Monument,Four medieval shielings on south bank of White Lyne overlooking confluence with Little Hare Grain,https://historicengland.org.uk/listing/the-list/list-entry/1016393,-2.666980626,55.11733236
14579,Monument,Two medieval shielings on south bank of White Lyne 230m north east of confluence with little Hare Grain,https://historicengland.org.uk/listing/the-list/list-entry/1016394,-2.66483139,55.1181978
14580,Monument,Shiel Knowe round cairn,https://historicengland.org.uk/listing/the-list/list-entry/1016395,-2.687013068,55.10976247
14581,Monument,White Lyne round cairn 60m NNW of confluence of Gate Grain and White Lyne,https://historicengland.org.uk/listing/the-list/list-entry/1016396,-2.656017548,55.12187601
14582,Monument,Unfinished high cross shaft on Long Bar 580m north east of Todcrag Loch,https://historicengland.org.uk/listing/the-list/list-entry/1016397,-2.640127907,55.11858174
14583,Monument,"St Ninian's preconquest monastic site, site of nucleated medieval settlement, St Ninian's Church and churchyard",https://historicengland.org.uk/listing/the-list/list-entry/1016398,-2.68253508,54.66298592
14584,Monument,Prehistoric cup marked stone 380m south of Gillalees,https://historicengland.org.uk/listing/the-list/list-entry/1016399,-2.672908309,55.03065427
14585,Monument,Horse Head medieval shieling on Greyfell Common 50m west of confluence of Gosling Sike and Horsehead Grain,https://historicengland.org.uk/listing/the-list/list-entry/1016400,-2.60128798,55.11834833
14586,Monument,Stantling Loan medieval shieling,https://historicengland.org.uk/listing/the-list/list-entry/1016401,-2.619156647,55.11194154
14587,Monument,Two medieval shielings 30m north west of Stantling Loan on Greyfell Common,https://historicengland.org.uk/listing/the-list/list-entry/1016402,-2.61937999,55.11219201
14588,Monument,Medieval shieling on Greyfell Common 310m north west of Stantling Loan,https://historicengland.org.uk/listing/the-list/list-entry/1016403,-2.622823304,55.11385487
14589,Monument,Ten medieval shielings on north bank of White Lyne overlooking confluence with Little Hare Grain,https://historicengland.org.uk/listing/the-list/list-entry/1016404,-2.668511412,55.11699148
14590,Monument,Medieval shieling on south bank of White Lyne 410m WSW of confluence with Little Hare Grain,https://historicengland.org.uk/listing/the-list/list-entry/1016405,-2.67393446,55.11596413
14591,Monument,Medieval shieling on south bank of White Lyne 230m WSW of confluence with Little Hare Grain,https://historicengland.org.uk/listing/the-list/list-entry/1016406,-2.67083415,55.11619692
14592,Monument,Group of six bowl barrows 790m south west of Grey Friars Farm: part of a dispersed round barrow cemetery on Kithurst Hill,https://historicengland.org.uk/listing/the-list/list-entry/1016407,-0.467521572,50.90229841
14593,Monument,Bowl barrow at Kithurst Hill car park: part of a dispersed round barrow cemetery on Kithurst Hill,https://historicengland.org.uk/listing/the-list/list-entry/1016408,-0.478755781,50.90189676
14594,Monument,"Wayside cross-head in Gwinear churchyard, east of the church",https://historicengland.org.uk/listing/the-list/list-entry/1016409,-5.370305804,50.18735202
14595,Monument,Slight univallate hillfort on Wilbury Hill,https://historicengland.org.uk/listing/the-list/list-entry/1016410,-0.250967895,51.97752622
14596,Monument,Springhall Lane causewayed enclosure,https://historicengland.org.uk/listing/the-list/list-entry/1016411,0.149920998,51.80488953
14597,Monument,Medieval settlement 300m east of Knight House Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016412,-2.889471056,50.89166121
14598,Monument,Two bowl barrows 300m north west of Northay Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016413,-3.023809789,50.89842861
14599,Monument,Two bowl barrows 210m and 600m north west of Brown Down Cottage,https://historicengland.org.uk/listing/the-list/list-entry/1016414,-3.09060302,50.90758966
14600,Monument,"Two bowl barrows, one 380m west and one 685m north west of Beech Croft",https://historicengland.org.uk/listing/the-list/list-entry/1016415,-3.088480018,50.91291517
14601,Monument,Cross 300m north west of Tollbar Cottages,https://historicengland.org.uk/listing/the-list/list-entry/1016416,1.376423739,52.80177004
14602,Monument,"Field system and stone circle on Rabbit Warren, 1150m south east of Park Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016417,-1.581048425,53.21224932
14603,Monument,"Cairnfield and barrow on Rabbit Warren, 900m south east of Park Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016418,-1.580617122,53.21501639
14604,Monument,"Cairnfield and ring cairn on Rabbit Warren, 650m south east of Park Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016419,-1.585512394,53.21517732
14605,Monument,Archcliffe Fort,https://historicengland.org.uk/listing/the-list/list-entry/1016420,1.306476087,51.11504193
14606,Monument,Bowl barrow 430m north east of Gumber Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016421,-0.628703897,50.89967146
14607,Monument,"Prehistoric field system and hut circle north of Crab's Ledge, Tresco",https://historicengland.org.uk/listing/the-list/list-entry/1016422,-6.326454067,49.94333915
14608,Monument,"Prehistoric field system and settlement in Bathinghouse Porth, Tresco",https://historicengland.org.uk/listing/the-list/list-entry/1016423,-6.330301096,49.94130567
14609,Monument,Post-medieval dovecote 40m south of Cloughton Hall,https://historicengland.org.uk/listing/the-list/list-entry/1016424,-0.450050208,54.33331814
14610,Monument,"Round barrow known as Binsoe Hill, south of Binsoe Hill Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016425,-1.616949535,54.2144042
14611,Monument,Raventhorpe medieval settlement earthworks immediately south west of Raventhorpe Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016426,-0.588484348,53.55981591
14612,Monument,Yarborough Camp large univallate hillfort,https://historicengland.org.uk/listing/the-list/list-entry/1016427,-0.3680815,53.59362557
14613,Monument,Julian's Bower turf cut maze,https://historicengland.org.uk/listing/the-list/list-entry/1016428,-0.66875531,53.68485541
14614,Monument,Moated site 285m east of Castlethorpe House,https://historicengland.org.uk/listing/the-list/list-entry/1016429,-0.506867818,53.55032116
14615,Monument,"Round barrow on Elsham Golf Course, 380m north east of Timaru Farm Cottages",https://historicengland.org.uk/listing/the-list/list-entry/1016430,-0.45369647,53.58656443
14616,Monument,Bowl barrow 900m south east of Chideock Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016431,-2.2831547,50.62940717
14617,Monument,Two bowl barrows 560m and 650m north west of Newlands Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016432,-2.277055642,50.63089667
14618,Monument,Dore Abbey: a Cistercian monastery,https://historicengland.org.uk/listing/the-list/list-entry/1016433,-2.892720216,51.96712945
14619,Monument,Cross in St Mary's churchyard,https://historicengland.org.uk/listing/the-list/list-entry/1016434,-2.15791922,52.50132451
14620,Monument,Cross in All Saints churchyard,https://historicengland.org.uk/listing/the-list/list-entry/1016435,-2.005199938,52.61479196
14621,Monument,Cross in St Mary's churchyard,https://historicengland.org.uk/listing/the-list/list-entry/1016436,-2.113190841,52.61970909
14622,Monument,Bowl barrow at King's Standing,https://historicengland.org.uk/listing/the-list/list-entry/1016437,-1.882706815,52.55815248
14623,Monument,The medieval settlement at Wormleighton,https://historicengland.org.uk/listing/the-list/list-entry/1016438,-1.351735563,52.18398811
14624,Monument,Medieval settlement at Brookhampton,https://historicengland.org.uk/listing/the-list/list-entry/1016439,-1.536483461,52.15272604
14625,Monument,Medieval settlement at Billesley Trussell,https://historicengland.org.uk/listing/the-list/list-entry/1016440,-1.78310456,52.20866499
14626,Monument,Moated site at Sherrard's Green,https://historicengland.org.uk/listing/the-list/list-entry/1016441,-2.295302788,52.11368913
14627,Monument,Bowl barrow on Cubert Common 250m north of Chywarton,https://historicengland.org.uk/listing/the-list/list-entry/1016442,-5.123854444,50.39278507
14628,Monument,Bowl barrow on St Agnes Beacon 350m west of Cannonball Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016443,-5.217304009,50.30732936
14629,Monument,Bolster Bank,https://historicengland.org.uk/listing/the-list/list-entry/1016444,-5.210491604,50.30295695
14630,Monument,Hillfort 250m south west of Tresawsen,https://historicengland.org.uk/listing/the-list/list-entry/1016445,-5.113020587,50.30409024
14631,Monument,"Bell barrow 300m north east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016446,-0.920828617,51.00352632
14632,Monument,"Bowl barrow 190m north east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016447,-0.922270089,51.00344071
14633,Monument,"Bowl barrow 240m east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016448,-0.921497216,51.00296597
14634,Monument,"Disc barrow 310m east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016449,-0.920443405,51.00292926
14635,Monument,"Two bowl barrows 150m south east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016450,-0.922831755,51.00257361
14636,Monument,"Bowl barrow 230m south east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016451,-0.922223335,51.00176766
14637,Monument,"Two bowl barrows 300m south east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016452,-0.920907651,51.00196235
14638,Monument,"Twin bowl barrow 325m south east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016453,-0.921630017,51.00092588
14639,Monument,"Bowl barrow 160m south of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016454,-0.924706781,51.00161069
14640,Monument,"Saucer barrow 220m south of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016455,-0.924849356,51.00099151
14641,Monument,"Two bowl barrows and a saucer barrow 360m south of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016456,-0.925406039,50.99971969
14642,Monument,"Bowl barrow and two saucer barrows 440m south east of the Club House on Petersfield Heath common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016457,-0.923293465,50.99925062
14643,Monument,"Disc barrow 460m south of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016458,-0.924556643,50.99885758
14644,Monument,"Bowl barrow 490m south of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016459,-0.925914968,50.99866325
14645,Monument,"Twin bowl barrow 660m east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",https://historicengland.org.uk/listing/the-list/list-entry/1016460,-0.924412778,50.99706674
14646,Monument,"Wayside cross on Whitcross Hill, immediately north of Seaview Terrace",https://historicengland.org.uk/listing/the-list/list-entry/1016461,-5.260725267,50.21188476
14647,Monument,Beldon lead mine and ore works at Beldon Shields,https://historicengland.org.uk/listing/the-list/list-entry/1016462,-2.112683948,54.84057082
14648,Monument,Roman signal station and camp 270m north east of Bowes Moor Hotel,https://historicengland.org.uk/listing/the-list/list-entry/1016463,-2.11009682,54.50800442
14649,Monument,Roman signal station 190m north west of Vale House Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016464,-2.083213896,54.51035357
14650,Monument,Romano-British settlement 740m WNW of Old Spital,https://historicengland.org.uk/listing/the-list/list-entry/1016465,-2.150446217,54.50654992
14651,Monument,"St Botolph's Chapel, 280m north east of Frosterley Bridge",https://historicengland.org.uk/listing/the-list/list-entry/1016466,-1.962360803,54.728053
14652,Monument,"Rey Cross, 670m west of Old Spital",https://historicengland.org.uk/listing/the-list/list-entry/1016467,-2.148682878,54.50577923
14653,Monument,"Unenclosed hut circle settlement, two round cairns, medieval transhumance settlement and two pillow mounds, 360m south east of Rey Cross Roman camp",https://historicengland.org.uk/listing/the-list/list-entry/1016468,-2.152228294,54.50404034
14654,Monument,Three prehistoric and Romano-British settlements and associated cord rig at Green Brae,https://historicengland.org.uk/listing/the-list/list-entry/1016469,-2.331749126,55.00195921
14655,Monument,Defended settlement and field boundary on Horsley Hill,https://historicengland.org.uk/listing/the-list/list-entry/1016470,-1.856499013,54.99068179
14656,Monument,"Medieval and later dispersed settlement, 730m north and 860m north of Linbriggs",https://historicengland.org.uk/listing/the-list/list-entry/1016471,-2.173177007,55.35849865
14657,Monument,Decoy pond 350m south of Aslackby Decoy Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016472,-0.306988515,52.86262383
14658,Monument,Moated site 400m north east of Home Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016473,-0.070337584,53.33699894
14659,Monument,Moated site immediately north east of Home Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016474,-0.073799706,53.33583224
14660,Monument,Bassingthorpe Manor moated site,https://historicengland.org.uk/listing/the-list/list-entry/1016475,-0.566332736,52.84475846
14661,Monument,Moated site 90m north east of Ashby Villas,https://historicengland.org.uk/listing/the-list/list-entry/1016476,-0.615214866,51.85333628
14662,Monument,Moated site immediately east of the Church of St Peter,https://historicengland.org.uk/listing/the-list/list-entry/1016477,-1.978910462,52.17806087
14663,Monument,Moated site at Sodington Hall,https://historicengland.org.uk/listing/the-list/list-entry/1016478,-2.451901815,52.3365236
14664,Monument,Moated site immediately west of the Church of St Mary,https://historicengland.org.uk/listing/the-list/list-entry/1016479,-2.207344684,52.29195858
14665,Monument,Moated site and fishponds 300m south west and 470m north of Durrance Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016480,-2.137226885,52.33748858
14666,Monument,Middleton Mount motte and bailey castle,https://historicengland.org.uk/listing/the-list/list-entry/1016481,0.457828548,52.72010448
14667,Monument,Marham Abbey,https://historicengland.org.uk/listing/the-list/list-entry/1016482,0.521748039,52.659361
14668,Monument,Remains of Blackborough Priory,https://historicengland.org.uk/listing/the-list/list-entry/1016483,0.47555201,52.69784052
14669,Monument,Site of All Saints' Church,https://historicengland.org.uk/listing/the-list/list-entry/1016484,0.510173815,52.75047
14670,Monument,Moated site 140m north east of Crimplesham Hall,https://historicengland.org.uk/listing/the-list/list-entry/1016485,0.432928567,52.60870607
14671,Monument,Moated site and associated earthwork enclosures 190m south east of Denver Hall,https://historicengland.org.uk/listing/the-list/list-entry/1016486,0.38475362,52.58627146
14672,Monument,Esh Cross 150m north of Esh Hall,https://historicengland.org.uk/listing/the-list/list-entry/1016487,-1.695246227,54.78971065
14673,Monument,Chapel on the south side of Kingsley Avenue,https://historicengland.org.uk/listing/the-list/list-entry/1016488,-1.616146934,55.02497397
14674,Monument,St Catherine's Hill hillfort,https://historicengland.org.uk/listing/the-list/list-entry/1016489,-1.310902476,51.04646616
14675,Monument,"Rabbit warren and four bowl barrows on Stagbury Hill, Furzley Common",https://historicengland.org.uk/listing/the-list/list-entry/1016490,-1.59402503,50.94329244
14676,Monument,"Bell barrow and two bowl barrows 180m south west of Stagbury Hill, Furzley Common",https://historicengland.org.uk/listing/the-list/list-entry/1016491,-1.595926909,50.9422739
14677,Monument,"Twin bowl barrow on Furzley Common, 810m SSW of Stagbury Hill",https://historicengland.org.uk/listing/the-list/list-entry/1016492,-1.596989638,50.93623469
14678,Monument,Malwood Castle hillfort,https://historicengland.org.uk/listing/the-list/list-entry/1016493,-1.607419987,50.90762041
14679,Monument,Studley Castle royal hunting lodge,https://historicengland.org.uk/listing/the-list/list-entry/1016494,-1.685305376,50.94314223
14680,Monument,Dovecote at Hawley Manor,https://historicengland.org.uk/listing/the-list/list-entry/1016495,0.226425821,51.42628798
14681,Monument,"Icehouse at Clock House, Green Street Green",https://historicengland.org.uk/listing/the-list/list-entry/1016496,0.278063478,51.41199462
14682,Monument,Oare gunpowder works,https://historicengland.org.uk/listing/the-list/list-entry/1016497,0.873857301,51.32602239
14683,Monument,Hillfort on Castle Hill 650m south east of Ford House,https://historicengland.org.uk/listing/the-list/list-entry/1016498,-3.289826804,51.04585388
14684,Monument,"Two bowl barrows and a round cairn on Lydeard Hill, 750m north of Tilbury Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016499,-3.173836899,51.10124769
14685,Monument,Bowl barrow 840m north east of Bagborough House,https://historicengland.org.uk/listing/the-list/list-entry/1016500,-3.184255685,51.10375041
14686,Monument,"Two bowl barrows, 530m and 670m north east of Plantation Cottage",https://historicengland.org.uk/listing/the-list/list-entry/1016501,-3.188752266,51.10698703
14687,Monument,Three round cairns on Wills Neck,https://historicengland.org.uk/listing/the-list/list-entry/1016502,-3.194295416,51.10979013
14688,Monument,Round barrow 830m north east of Combend Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016503,-2.039196778,51.80310759
14689,Monument,Round barrow 230m north west of Camp Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016504,-1.793542523,51.84339285
14690,Monument,Barrow Elm round barrow,https://historicengland.org.uk/listing/the-list/list-entry/1016505,-1.768065131,51.73637011
14691,Monument,Round barrow 750m north east of Eastleachdowns Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016506,-1.715506163,51.77896245
14692,Monument,Round barrow 250m south east of Greenfield Hill Barn,https://historicengland.org.uk/listing/the-list/list-entry/1016507,-1.878662737,51.91864805
14693,Monument,"Prehistoric cairns, field system and settlements, medieval chapel and post-medieval daymark, lookout and signal station on north east St Martin's",https://historicengland.org.uk/listing/the-list/list-entry/1016508,-6.27157004,49.96234775
14694,Monument,"Prehistoric to post-medieval funerary, field system and settlement remains, with post-medieval kelp pit and deer park on and adjacent to Samson",https://historicengland.org.uk/listing/the-list/list-entry/1016509,-6.351548188,49.93294134
14695,Monument,Platform cairn on Burnt Island,https://historicengland.org.uk/listing/the-list/list-entry/1016510,-6.354350701,49.89603262
14696,Monument,"Prehistoric kerbed boulder 172m north west of Horse Point, St Agnes",https://historicengland.org.uk/listing/the-list/list-entry/1016511,-6.342575228,49.88389535
14697,Monument,"Two early post-medieval quays in north and north western Periglis, St Agnes",https://historicengland.org.uk/listing/the-list/list-entry/1016512,-6.351793384,49.89486004
14698,Monument,"World War II pillbox 250m south east of Carn Gwavel Farm, St Mary's",https://historicengland.org.uk/listing/the-list/list-entry/1016513,-6.30278686,49.91202545
14699,Monument,"The Cat's Coffin World War II pillbox, Old Town, St Mary's",https://historicengland.org.uk/listing/the-list/list-entry/1016514,-6.301176009,49.91240026
14700,Monument,"World War II pillbox and Civil War battery at Tolman Point, St Mary's",https://historicengland.org.uk/listing/the-list/list-entry/1016515,-6.297196016,49.91042449
14701,Monument,"World War II pillbox west of Porth Hellick, 90m north of Drum Rock, St Mary's",https://historicengland.org.uk/listing/the-list/list-entry/1016516,-6.286823448,49.916478
14702,Monument,"World War II pillbox between Thomas' Porth and Porthaloo, St Mary's",https://historicengland.org.uk/listing/the-list/list-entry/1016517,-6.308770492,49.92067516
14703,Monument,"Early medieval flood defence at Botolph's Bridge, West Hythe",https://historicengland.org.uk/listing/the-list/list-entry/1016518,1.029938915,51.06114256
14704,Monument,Bowl barrow 120m ESE of The Croft,https://historicengland.org.uk/listing/the-list/list-entry/1016519,-1.410040713,51.2566323
14705,Monument,Two barrows immediately north east of Lower Bordean Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016520,-1.012353761,51.01777947
14706,Monument,Bowl barrow immediately north of Bordean House,https://historicengland.org.uk/listing/the-list/list-entry/1016521,-1.005623259,51.01584297
14707,Monument,Bowl barrow 620m north east of the Lodge,https://historicengland.org.uk/listing/the-list/list-entry/1016522,-1.605529986,50.81474855
14708,Monument,Bowl barrow 560m ENE of Pottern Ford,https://historicengland.org.uk/listing/the-list/list-entry/1016523,-1.47466164,50.86626396
14709,Monument,Medieval hunting lodge in Queen Bower,https://historicengland.org.uk/listing/the-list/list-entry/1016524,-1.593119434,50.83816752
14710,Monument,Medieval hunting lodge 620m NNW of Holly Hatch Cottage,https://historicengland.org.uk/listing/the-list/list-entry/1016525,-1.701932003,50.91163157
14711,Monument,Medieval hunting lodge at Church Place,https://historicengland.org.uk/listing/the-list/list-entry/1016526,-1.527452975,50.86054546
14712,Monument,Medieval village and field system remains immediately south of Bradley Hall,https://historicengland.org.uk/listing/the-list/list-entry/1016527,-2.737290986,53.00762733
14713,Monument,Churchyard cross 3m south of Upton Pyne church,https://historicengland.org.uk/listing/the-list/list-entry/1016528,-3.546806269,50.76859007
14714,Monument,Wyck Beacon bowl barrow,https://historicengland.org.uk/listing/the-list/list-entry/1016529,-1.708036743,51.8852445
14715,Monument,"Crayke Castle: a motte and bailey and later stone castle of the bishops of Durham, incorporating part of an Anglo-Saxon monastic cemetery",https://historicengland.org.uk/listing/the-list/list-entry/1016530,-1.145302481,54.12928704
14716,Monument,"Round barrow on Dunsley Moor, 800m south west of Skelder Cottage",https://historicengland.org.uk/listing/the-list/list-entry/1016531,-0.706343069,54.46587868
14717,Monument,"Pit alignment and two round barrows on Ugthorpe Moor, 700m south west of High Park Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016532,-0.799254599,54.48020187
14718,Monument,"Pit alignment and three round barrows on Ugthorpe Moor, 500m north east of Wood Hill House",https://historicengland.org.uk/listing/the-list/list-entry/1016533,-0.795629259,54.47856602
14719,Monument,"Round barrow on Dunsley Moor, 160m west of Skelder Cottage",https://historicengland.org.uk/listing/the-list/list-entry/1016534,-0.697840583,54.46882523
14720,Monument,"Round barrow on Dunsley Moor, known as Swarth Howe",https://historicengland.org.uk/listing/the-list/list-entry/1016535,-0.700732477,54.46862267
14721,Monument,"Round barrow and two standing stones in Hutton Mulgrave Plantation, 115m west of Swarth Howe",https://historicengland.org.uk/listing/the-list/list-entry/1016536,-0.702441244,54.46874888
14722,Monument,"Roman signal station at Goldsborough, 130m south east of Scratch Alley",https://historicengland.org.uk/listing/the-list/list-entry/1016537,-0.710945711,54.52461718
14723,Monument,"Round barrow on Cow Hill, 410m south west of Scratch Alley",https://historicengland.org.uk/listing/the-list/list-entry/1016538,-0.717206385,54.52255368
14724,Monument,"Round barrow on Brockrigg, 400m east of Brockrigg Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016539,-0.720133763,54.51935814
14725,Monument,"Round barrow on Whinny Hill, 270m south west of High Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016540,-0.714661784,54.51895859
14726,Monument,"Standing stone on Brockrigg known as Wade's Stone, 420m south east of Brockrigg Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016541,-0.720029602,54.51824258
14727,Monument,"Standing stone 470m north east of High Farm, known as Wade's Stone",https://historicengland.org.uk/listing/the-list/list-entry/1016542,-0.718927411,54.50557635
14728,Monument,"Round barrow on Ugthorpe Moor known as Loose Howe, 130m south west of Day Well House",https://historicengland.org.uk/listing/the-list/list-entry/1016543,-0.792682605,54.49267408
14729,Monument,"Round barrow on Ugthorpe Moor, 200m south west of High Park Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016544,-0.793544496,54.48332662
14730,Monument,"Round barrow on Ugthorpe Moor, 450m south west of High Park Farm",https://historicengland.org.uk/listing/the-list/list-entry/1016545,-0.796486964,54.4819449
14731,Monument,"Cadiho Well, 370m north west of Higher Kenneland",https://historicengland.org.uk/listing/the-list/list-entry/1016546,-4.256921425,50.82537701
14732,Monument,Dovecote 90m south of Hall Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016547,-1.402437561,53.66416493
14733,Monument,Dovecote 70m south west of South Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016548,-1.155690214,53.37595066
14734,Monument,Dovecote at Glebe Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016549,-1.475542485,53.49378164
14735,Monument,Ashnott lead mine and lime kiln,https://historicengland.org.uk/listing/the-list/list-entry/1016550,-2.469805952,53.9278301
14736,Monument,Cromwell's Mound Civil War fieldwork,https://historicengland.org.uk/listing/the-list/list-entry/1016551,-2.695518289,53.79872669
14737,Monument,Monk's Bridge 320m south east of Farthwaite,https://historicengland.org.uk/listing/the-list/list-entry/1016552,-3.446033943,54.47903838
14738,Monument,"Martello tower D, 450m SSW of the Club House, Clacton Golf Course",https://historicengland.org.uk/listing/the-list/list-entry/1016553,1.131857922,51.77729111
14739,Monument,"Martello tower E, 300m south west of junction of Marine Parade West and Wash Lane, Clacton-on-Sea",https://historicengland.org.uk/listing/the-list/list-entry/1016554,1.140300864,51.7804835
14740,Monument,"Martello tower F, Marine Parade West, Clacton-on-Sea",https://historicengland.org.uk/listing/the-list/list-entry/1016555,1.1489187,51.78512766
14741,Monument,Round barrow cemetery to the south of Codford Down,https://historicengland.org.uk/listing/the-list/list-entry/1016556,-2.031655245,51.18408285
14742,Monument,"Bowl Barrow, part of the round barrow cemetery south of Codford Down",https://historicengland.org.uk/listing/the-list/list-entry/1016557,-2.029437866,51.18451504
14743,Monument,Codford Circle hilltop enclosure,https://historicengland.org.uk/listing/the-list/list-entry/1016558,-2.026450183,51.16426585
14744,Monument,Part of a prehistoric field system on Codford Down,https://historicengland.org.uk/listing/the-list/list-entry/1016559,-2.032313857,51.18474807
14745,Monument,Bowl barrow 1020m north west of White Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016560,-2.024242981,51.1552114
14746,Monument,Bowl barrow 300m north of White Farm,https://historicengland.org.uk/listing/the-list/list-entry/1016561,-2.015433631,51.15091474
14747,Monument,Ascott Earl motte and bailey castle,https://historicengland.org.uk/listing/the-list/list-entry/1016562,-1.570301515,51.86388257
14748,Monument,Row Barrow,https://historicengland.org.uk/listing/the-list/list-entry/1016563,-3.234539501,50.84352972
14749,Monument,Bowl barrow 470m east of Fortescue,https://historicengland.org.uk/listing/the-list/list-entry/1016564,-3.513480402,50.78441481
14750,Monument,"Two bowl barrows north of Green Lane, 430m and 330m west of Rewe Cross",https://historicengland.org.uk/listing/the-list/list-entry/1016565,-3.499462521,50.78745574
14751,Monument,"Pynes Cross, 290m east of Pynes",https://historicengland.org.uk/listing/the-list/list-entry/1016566,-3.536886313,50.75668829
14752,Monument,Medieval settlement of Priors Hardwick,https://historicengland.org.uk/listing/the-list/list-entry/1016567,-1.309392255,52.20098287
14753,Monument,Medieval settlement at Lark Stoke,https://historicengland.org.uk/listing/the-list/list-entry/1016568,-1.714911405,52.09145493
14754,Monument,"Four bowl barrows on Long Hill, 220m west of Mere Castle",https://historicengland.org.uk/listing/the-list/list-entry/1016569,-2.275532169,51.09153973
14755,Monument,"Round barrow on Newton Mulgrave Moor, 550m south of Newton Brow",https://historicengland.org.uk/listing/the-list/list-entry/1016570,-0.789122475,54.5128335
14756,Monument,"Round barrow in Newton Mulgrave Woods, 740m south of Newton Brow",https://historicengland.org.uk/listing/the-list/list-entry/1016571,-0.789393124,54.51099376
